
IMU: 11895,-998,9,-22,-38,36,-1
IMU: 11899,-998,9,-22,-38,36,-1
IMU: 11903,-992,13,-21,-38,36,-1
IMU: 11947,-1004,6,-25,0,-21,6
BME: 11994,13.81,93648.52,659.55,25.00
IMU: 12003,-1005,6,-7,50,-25,48
IMU: 12047,-1003,4,-17,12,23,-12
IMU: 12097,-994,8,-31,-37,56,-17
IMU: 12147,-1003,8,-22,6,4,13
BME: 12194,14.68,93784.51,647.49,24.49
IMU: 12206,-996,6,-14,-4,29,3
IMU: 12247,-1003,3,-19,-1,-2,-6
IMU: 12297,-1003,-3,-22,-5,-5,9
IMU: 12348,-992,7,-14,2,-30,-7
BME: 12394,14.92,93822.95,644.09,24.93
IMU: 12403,-1000,8,-16,11,-20,12
IMU: 12447,-997,6,-9,81,8,19
IMU: 12497,-1002,1,-17,25,-4,-4
IMU: 12547,-1000,0,-18,-12,-1,-8
BME: 12594,15.01,93834.43,643.07,24.96
IMU: 12603,-999,4,-14,-18,-28,-6
IMU: 12647,-1002,15,-26,-14,-27,6
IMU: 12697,-994,27,-8,10,5,8
IMU: 12747,-1004,22,0,16,5,6
BME: 12794,14.97,93829.05,643.55,24.96
IMU: 12806,-997,25,-10,31,-17,12
IMU: 12847,-1007,16,-12,0,34,-3
IMU: 12897,-1004,15,-16,-1,-50,15
IMU: 12947,-998,31,-12,7,-29,17
BME: 12994,14.97,93829.46,643.51,25.10
IMU: 13003,-1000,28,-12,13,46,-2
IMU: 13047,-999,17,-21,-1,47,-5
IMU: 13097,-993,13,-15,-15,19,-18
IMU: 13147,-1001,17,-16,-12,-11,-7
BME: 13194,15.06,93842.45,642.36,24.96
IMU: 13202,-1003,24,-18,-13,-21,4
IMU: 13247,-999,16,-14,7,28,2
IMU: 13297,-1003,16,-14,0,27,2
IMU: 13347,-1010,12,-44,22,-19,14
BME: 13394,15.02,93835.16,643.01,24.97
IMU: 13406,-1001,25,-6,3,-9,0
IMU: 13447,-1003,21,-12,4,8,7
IMU: 13497,-993,29,-12,31,0,18
IMU: 13547,-1003,14,-27,-7,-21,-7
IAQ: 13595,424,3
BME: 13596,15.04,93837.97,642.76,25.33
GPS: 13679,1,4738.534180N,11725.383789W,643.30
IMU: 13781,-1005,18,-11,13,7,5
IMU: 13785,-1005,18,-11,13,7,5
IMU: 13789,-1022,25,-33,13,7,5
IMU: 13793,-1022,25,-33,17,-27,2
BME: 13794,14.02,93677.42,656.99,24.96
IMU: 13885,-1005,28,-18,1,28,3
IMU: 13889,-1005,28,-18,1,28,3
IMU: 13897,-1007,29,-15,13,34,11
IMU: 13947,-1001,31,-5,20,-13,14
IMU: 13997,-1003,27,-16,18,-24,13
BME: 13997,14.09,93688.42,656.01,24.99
IMU: 14047,-1001,26,-18,-11,1,-9
IMU: 14097,-1001,37,-13,-25,15,-20
IMU: 14147,-1003,36,-1,-46,8,-25
IMU: 14197,-1005,35,-12,-41,-19,-9
BME: 14197,14.79,93795.96,646.48,25.45
IMU: 14247,-1001,33,-24,11,41,2
IMU: 14297,-1003,29,-9,27,21,14
IMU: 14347,-1006,22,-5,30,-10,16
BME: 14394,14.88,93809.09,645.32,25.11
IMU: 14403,-997,26,-13,10,0,7
IMU: 14447,-1003,22,-16,35,-39,25
IMU: 14497,-1004,22,-8,21,-4,12
IMU: 14547,-995,28,-8,-9,-16,-9
BME: 14594,15.02,93831.85,643.30,25.05
IMU: 14603,-1004,31,-9,-44,-55,-27
IMU: 14647,-1000,32,-18,-20,14,-10
IMU: 14697,-995,36,-17,-22,0,-3
IMU: 14747,-1003,36,-11,15,-2,14
IMU: 14797,-1211,-131,272,-228,19,-119
BME: 14797,14.94,93818.00,644.53,25.15
IMU: 14847,-1003,24,-5,-31,36,-9
IMU: 14897,-1003,11,-17,-7,-27,16
IMU: 14947,-992,29,-7,-11,-106,-1
BME: 14994,14.90,93812.45,645.02,24.84
IMU: 15003,-1003,28,-7,0,61,-13
IMU: 15047,-1009,0,-9,20,141,-26
IMU: 15097,-892,-36,-44,-52,-78,-108
IMU: 15148,-1017,-23,-29,-4,-11,1
BME: 15194,14.97,93823.31,644.06,25.05
IMU: 15203,-1002,-9,-14,-2,2,-9
IMU: 15247,-988,-14,-33,5,-93,-14
IMU: 15297,-989,-15,-24,-21,29,2
IMU: 15347,-996,-8,-11,0,2,7
BME: 15394,15.14,93850.03,641.69,25.04
IMU: 15403,-1001,-5,14,5,0,0
IMU: 15447,-1003,-6,-10,0,4,-1
IMU: 15497,-1000,-2,-18,-2,-7,0
IMU: 15547,-998,-5,-15,0,-2,1
IAQ: 15595,434,5
BME: 15596,15.22,93863.02,640.54,25.32
GPS: 15679,1,4738.534180N,11725.383789W,643.30
IMU: 15785,-1002,-6,-17,-1,0,0
IMU: 15789,-998,-6,-18,0,0,0
IMU: 15793,-998,-6,-18,0,0,0
IMU: 15797,-1002,-8,-16,0,0,0
BME: 15797,14.61,93766.42,649.10,24.92
IMU: 15885,-1001,-8,-16,-1,0,-1
IMU: 15889,-1001,-8,-16,-4,2,1
IMU: 15897,-998,-5,-16,-4,2,1
IMU: 15947,-1000,-7,-14,-2,-3,1
BME: 15994,14.48,93748.17,650.72,25.06
IMU: 16002,-1002,-4,-16,-1,-1,2
IMU: 16047,-1000,-5,-18,-2,-3,1
IMU: 16097,-999,-5,-12,-2,1,1
IMU: 16147,-999,-3,-13,-3,-2,3
BME: 16194,15.02,93832.50,643.21,25.08
IMU: 16206,-999,-4,-17,-4,-2,3
IMU: 16247,-1003,-3,-15,-2,-3,2
IMU: 16297,-1001,-9,-15,-1,-2,0
IMU: 16347,-1001,-4,-17,-1,-4,2
BME: 16394,15.18,93858.64,640.93,25.03
IMU: 16403,-1000,-7,-16,-2,1,-1
IMU: 16447,-1000,-5,-15,-3,-5,1
IMU: 16497,-1003,-6,-16,-1,-3,0
IMU: 16547,-999,-3,-17,-3,-4,2
BME: 16594,15.18,93858.59,640.93,25.02
IMU: 16603,-1004,-9,-14,0,0,0
IMU: 16647,-1003,-5,-18,0,0,0
IMU: 16697,-1002,-5,-15,0,-3,0
IMU: 16747,-998,-4,-17,-1,-1,-1
BME: 16794,15.17,93855.74,641.20,24.81
IMU: 16814,-1003,-6,-13,-2,3,-2
IMU: 16847,-1000,-7,-14,1,-5,1
IMU: 16897,-1000,-3,-17,-1,-2,4
IMU: 16947,-999,-7,-15,-2,-2,-1
BME: 16994,15.20,93860.38,640.77,25.02
IMU: 17003,-998,-7,-13,-2,1,0
IMU: 17047,-1003,-7,-16,-2,0,-1
IMU: 17097,-998,-5,-17,-3,-1,0
IMU: 17147,-997,-8,-13,-2,-3,-1
BME: 17194,15.18,93858.64,640.93,25.05
IMU: 17203,-1002,-6,-17,1,-4,1
IMU: 17247,-998,-5,-15,-2,-4,0
IMU: 17297,-1002,-5,-16,-1,-1,3
IMU: 17347,-1002,-6,-14,-1,-1,0
BME: 17394,15.16,93855.59,641.15,24.63
IMU: 17406,-999,-5,-14,-2,-1,1
IMU: 17447,-998,-5,-15,-3,-2,1
IMU: 17497,-1003,-8,-15,0,-3,-2
IMU: 17547,-999,-2,-17,-2,-3,1
IAQ: 17595,438,5
BME: 17595,15.19,93862.84,640.55,25.03
GPS: 17679,1,4738.534180N,11725.383789W,643.30
IMU: 17781,-999,-5,-19,-2,-3,0
IMU: 17794,-1001,-5,-15,-2,-4,-1
BME: 17796,14.57,93764.16,649.30,25.14
IMU: 17885,-1001,-6,-13,-2,-2,1
IMU: 17889,-1001,-6,-13,-1,-1,0
IMU: 17893,-1002,-6,-17,-1,-1,0
IMU: 17897,-1002,-6,-17,-1,-1,1
IMU: 17901,-1000,-3,-12,-1,-1,1
IMU: 17947,-1001,-3,-18,-2,-5,-1
BME: 17994,14.39,93736.61,651.74,25.09
IMU: 18002,-999,-3,-14,0,-3,1
IMU: 18047,-1000,-7,-15,-4,-2,1
IMU: 18097,-998,-3,-16,-2,-3,2
IMU: 18147,-1002,-7,-14,-2,2,2
IMU: 18197,-1003,-2,-15,-2,-3,2
BME: 18197,15.04,93835.80,642.95,25.04
IMU: 18247,-1011,-13,-13,0,0,-6
IMU: 18297,-1003,-9,-17,-1,-3,-5
IMU: 18347,-994,-5,-17,-1,0,-1
BME: 18394,15.14,93852.81,641.44,25.05
IMU: 18403,-1003,-7,-15,-1,-2,-2
IMU: 18447,-999,-2,-16,-3,-3,-1
IMU: 18497,-999,-3,-15,-4,-3,2
IMU: 18547,-1000,-9,-17,-3,-2,0
BME: 18594,15.14,93853.92,641.34,24.98
IMU: 18603,-999,-7,-16,-1,-2,2
IMU: 18647,-1008,-1,-18,-1,-5,1
IMU: 18697,-1002,0,-15,-3,-1,-3
IMU: 18747,-1002,-6,-16,-2,-2,8
BME: 18794,15.19,93860.71,640.74,25.05
IMU: 18803,-995,-1,-16,-2,-1,2
IMU: 18847,-999,-4,-16,-2,-4,-1
IMU: 18897,-1002,-7,-18,0,-2,0
IMU: 18947,-1004,-6,-15,-1,-3,-1
BME: 18994,15.17,93858.62,640.93,25.02
IMU: 19003,-1001,-6,-16,0,-1,-1
IMU: 19047,-1004,-4,-18,0,-3,1
IMU: 19097,-999,-4,-14,-1,-3,2
