IMU: 12351,-1001,-74,27,-2,-3,2
IMU: 12359,-1001,-75,25,-2,-3,2
BME: 12406,27.55,94214.62,609.45,19.43
IMU: 12447,-999,-75,26,-1,-3,0
IMU: 12459,-1000,-75,27,0,-2,0
IMU: 12509,-1000,-75,25,-3,1,-1
IMU: 12559,-1000,-75,24,0,-3,1
BME: 12606,27.86,94261.33,605.32,19.44
IMU: 12615,-1000,-73,26,-2,-2,2
IMU: 12659,-1001,-74,26,0,-2,0
IMU: 12709,-1000,-76,25,-3,0,1
IMU: 12759,-1000,-77,27,-2,2,-1
BME: 12806,28.08,94294.73,602.38,19.42
IMU: 12815,-1001,-76,27,-1,-1,1
IMU: 12859,-1000,-78,26,1,-3,1
IMU: 12909,-1001,-78,26,-1,0,1
IMU: 12959,-999,-75,28,-2,0,0
BME: 13014,28.14,94305.14,601.46,19.41
IMU: 13025,-1001,-73,26,-1,-1,0
IMU: 13059,-1002,-78,29,-2,0,2
IMU: 13109,-1001,-75,25,-2,-1,-2
IMU: 13159,-1001,-74,29,-1,1,-1
BME: 13206,28.13,94303.53,601.60,19.13
IMU: 13215,-1000,-74,26,1,-1,3
IMU: 13259,-999,-76,25,-1,0,0
IMU: 13309,-999,-76,26,-1,-3,-1
IMU: 13359,-1000,-75,28,0,-1,1
BME: 13406,28.15,94306.14,601.37,19.12
IMU: 13415,-1000,-78,28,-2,0,-2
IMU: 13459,-998,-77,26,0,-1,1
IMU: 13509,-998,-75,27,-2,1,1
IMU: 13559,-1000,-77,26,0,0,-1
BME: 13606,28.16,94306.07,601.38,19.42
IMU: 13615,-998,-76,24,0,0,1
IMU: 13659,-998,-75,26,-2,1,1
IMU: 13709,-1000,-77,28,1,-2,-2
IMU: 13759,-997,-76,27,-2,2,1
IMU: 13809,-1001,-73,27,-1,-1,1
BME: 13809,28.15,94306.17,601.37,19.41
IMU: 13859,-998,-76,27,-1,-3,-1
IMU: 13909,-1000,-76,24,-1,2,-1
IMU: 13959,-1000,-73,27,0,1,2
IAQ: 14007,432,4
BME: 14007,28.15,94307.59,601.24,19.55
GPS: 14091,1,2022.04.21-23:18:20,4739.967285N,11724.181641W,564.70,0.74,239.66
IMU: 14193,-999,-72,27,-1,-3,0
IMU: 14197,-1001,-75,28,-1,-3,0
IMU: 14202,-1001,-75,28,-1,-3,0
IMU: 14205,-999,-75,25,-1,1,0
BME: 14206,27.66,94229.58,608.13,19.17
IMU: 14344,-999,-76,26,-1,-1,2
IMU: 14351,-998,-76,30,-1,-1,2
IMU: 14355,-998,-76,30,-2,-1,1
IMU: 14359,-1002,-74,26,-2,-1,1
BME: 14406,27.51,94205.25,610.28,19.77
IMU: 14447,-1000,-77,29,-2,1,1
IMU: 14459,-1002,-75,27,-1,-1,0
IMU: 14509,-1000,-77,25,0,-1,0
IMU: 14559,-1000,-77,26,-2,-1,1
BME: 14606,27.84,94255.88,605.81,19.12
IMU: 14615,-998,-74,26,-1,-4,-1
IMU: 14659,-1001,-75,28,-1,-2,2
IMU: 14709,-999,-75,23,-1,1,-2
IMU: 14759,-1000,-74,26,-1,-2,0
BME: 14806,28.10,94297.95,602.09,19.43
IMU: 14815,-999,-75,25,-1,0,0
IMU: 14859,-1000,-76,25,-1,-3,0
IMU: 14909,-1000,-76,26,-2,-2,1
IMU: 14959,-999,-75,26,-2,-3,1
BME: 15006,28.15,94306.48,601.34,19.42
IMU: 15015,-999,-75,26,-1,1,-1
IMU: 15059,-1001,-76,25,-1,0,1
IMU: 15109,-999,-74,24,-2,1,2
IMU: 15159,-998,-75,28,-2,-2,2
IMU: 15209,-1000,-75,25,-2,3,0
BME: 15209,28.15,94305.74,601.42,19.17
IMU: 15259,-999,-74,27,-1,-5,0
IMU: 15309,-999,-75,25,-2,-2,-1
IMU: 15359,-1000,-78,27,-1,0,1
BME: 15406,28.12,94302.12,601.72,19.24
